name,lat,long,country,state
Cape Canaveral,28.40584,-80.60477,US,FL
Cape Coral,26.56285,-81.94953,US,FL
Carol City,25.94065,-80.2456,US,FL
Carrabelle,29.85326,-84.66435,US,FL
Carrollwood,28.05002,-82.49287,US,FL
Carrollwood Village,28.06752,-82.52093,US,FL
Carver Ranches,25.98842,-80.19227,US,FL
Casselberry,28.67778,-81.32785,US,FL
Cedar Grove,30.17103,-85.6252,US,FL
Celebration,28.32529,-81.53313,US,FL
Century,30.97324,-87.26386,US,FL
Charlotte Harbor,26.95839,-82.06703,US,FL
Charlotte Park,26.91006,-82.05398,US,FL
Chattahoochee,30.70546,-84.84574,US,FL
Cheval,28.14862,-82.51454,US,FL
Chiefland,29.47496,-82.85984,US,FL
Chipley,30.78186,-85.53854,US,FL
Christmas,28.53639,-81.01756,US,FL
Chuluota,28.64194,-81.1234,US,FL
Citra,29.41192,-82.10982,US,FL
Citrus Hills,28.88831,-82.4326,US,FL
Citrus Park,28.07835,-82.56982,US,FL
Citrus Ridge,28.33385,-81.64232,US,FL
Citrus Springs,28.99748,-82.47065,US,FL
Clarcona,28.61278,-81.49868,US,FL
Clearwater,27.96585,-82.8001,US,FL
Clermont,28.54944,-81.77285,US,FL
Clewiston,26.75423,-80.93368,US,FL
Cleveland,26.96173,-81.98398,US,FL
Cocoa,28.38612,-80.742,US,FL
Cocoa Beach,28.32055,-80.60922,US,FL
Coconut Creek,26.25175,-80.17894,US,FL
Coconut Grove,25.7126,-80.25699,US,FL
Combee Settlement,28.05835,-81.90536,US,FL
Conway,28.50278,-81.33062,US,FL
Cooper City,26.05731,-80.27172,US,FL
Coral Gables,25.72149,-80.26838,US,FL
Coral Springs,26.27119,-80.2706,US,FL
Coral Terrace,25.74593,-80.3045,US,FL
Cortez,27.46921,-82.68621,US,FL
Country Walk,25.63399,-80.43228,US,FL
Country Club,25.94815,-80.317,US,FL
Crawfordville,30.17604,-84.37518,US,FL
Crescent City,29.43025,-81.51063,US,FL
Crestview,30.76213,-86.57051,US,FL
Crooked Lake Park,27.82919,-81.58397,US,FL
Cross City,29.63465,-83.12694,US,FL
Crystal Lake,28.03558,-81.90841,US,FL
Crystal River,28.90248,-82.5926,US,FL
Crystal Springs,28.1814,-82.15758,US,FL
Cudjoe Key,24.67153,-81.49842,US,FL
Cutler,25.6151,-80.31061,US,FL
Cutler Ridge,25.58066,-80.34672,US,FL
Cypress Gardens,27.99391,-81.69008,US,FL
Cypress Lake,26.53813,-81.89925,US,FL
Cypress Quarters,27.25199,-80.81395,US,FL
Dade City,28.36472,-82.19592,US,FL
Dania Beach,26.05231,-80.14393,US,FL
Davenport,28.1614,-81.60174,US,FL
Davie,26.06287,-80.2331,US,FL
Daytona Beach,29.21081,-81.02283,US,FL
Daytona Beach Shores,29.17609,-80.98283,US,FL
DeFuniak Springs,30.72102,-86.11522,US,FL
DeLand,29.02832,-81.30312,US,FL
De Leon Springs,29.11989,-81.35286,US,FL
DeBary,28.88305,-81.30868,US,FL
Deerfield Beach,26.31841,-80.09977,US,FL
Delray Beach,26.46146,-80.07282,US,FL
Deltona,28.90054,-81.26367,US,FL
Desoto Lakes,27.37143,-82.48982,US,FL
Destin,30.39353,-86.49578,US,FL
Doctor Phillips,28.44945,-81.49229,US,FL
Doral,25.81954,-80.35533,US,FL
Dover,27.99419,-82.21953,US,FL
Dundee,28.02252,-81.61924,US,FL
Dunedin,28.0199,-82.77323,US,FL
Dunnellon,29.04914,-82.46093,US,FL
Eagle Lake,27.97836,-81.75647,US,FL
East Lake,28.11085,-82.69482,US,FL
East Milton,30.61519,-87.02163,US,FL
East Palatka,29.6583,-81.59841,US,FL
East Pensacola Heights,30.42881,-87.17997,US,FL
East Perrine,25.60872,-80.33894,US,FL
Eastpoint,29.7366,-84.87852,US,FL
Eatonville,28.61472,-81.38062,US,FL
Edgewater,28.98888,-80.90228,US,FL
Edgewood,28.48612,-81.37229,US,FL
Eglin Village,30.46298,-86.5394,US,FL
Egypt Lake-Leto,28.01769,-82.50619,US,FL
El Portal,25.85537,-80.1931,US,FL
Elfers,28.21668,-82.72232,US,FL
Ellenton,27.52171,-82.5276,US,FL
Englewood,26.96201,-82.3526,US,FL
Ensley,30.51881,-87.27275,US,FL
Estero,26.43814,-81.80675,US,FL
Eustis,28.85277,-81.68535,US,FL
Fairview Shores,28.59111,-81.39424,US,FL
Feather Sound,27.90079,-82.67349,US,FL
Fellsmere,27.76781,-80.60144,US,FL
Fern Park,28.64916,-81.35118,US,FL
Fernandina Beach,30.66968,-81.46259,US,FL
Ferry Pass,30.5102,-87.21247,US,FL
Fish Hawk,27.85058,-82.21092,US,FL
Five Points,30.20912,-82.63735,US,FL
Flagami,25.76232,-80.31616,US,FL
Flagler Beach,29.47498,-81.127,US,FL
Floral City,28.74999,-82.29676,US,FL
Florida City,25.44789,-80.47922,US,FL
Florida Ridge,27.58031,-80.38672,US,FL
Forest City,28.66678,-81.44334,US,FL
Fort Lauderdale,26.12231,-80.14338,US,FL
Fort Meade,27.75225,-81.80175,US,FL
Fort Myers,26.62168,-81.84059,US,FL
Fort Myers Beach,26.45271,-81.95011,US,FL
Fort Myers Shores,26.70924,-81.74592,US,FL
Fort Pierce,27.44671,-80.32561,US,FL
Fort Walton Beach,30.42077,-86.61939,US,FL
Fountainebleau,25.77288,-80.34783,US,FL
Freeport,30.49825,-86.13605,US,FL
Frostproof,27.74586,-81.53063,US,FL
Fruit Cove,30.11107,-81.64176,US,FL
Fruitland Park,28.86138,-81.90647,US,FL
Fruitville,27.32977,-82.4576,US,FL
Fuller Heights,27.90919,-81.99814,US,FL
Fussels Corner,28.05419,-81.86064,US,FL
Gainesville,29.65163,-82.32483,US,FL
Gandy,27.8685,-82.61612,US,FL
Gateway,26.57757,-81.75036,US,FL
Geneva,28.73972,-81.11506,US,FL
Gibsonia,28.11474,-81.97369,US,FL
Gibsonton,27.85364,-82.38259,US,FL
Gifford,27.67531,-80.40922,US,FL
Gladeview,25.83926,-80.2356,US,FL
Glencoe,29.02582,-80.972,US,FL
Glenvar Heights,25.7076,-80.32561,US,FL
Golden Gate,26.18787,-81.69509,US,FL
Golden Glades,25.91176,-80.20033,US,FL
Goldenrod,28.61028,-81.28868,US,FL
Gonzalez,30.58158,-87.29136,US,FL
Gotha,28.52778,-81.52313,US,FL
Goulding,30.44298,-87.22247,US,FL
Goulds,25.56261,-80.38228,US,FL
Graceville,30.95685,-85.5166,US,FL
Green Cove Springs,29.99191,-81.67815,US,FL
Greenacres City,26.62368,-80.12532,US,FL
Gretna,30.61714,-84.65991,US,FL
Grove City,26.91423,-82.32704,US,FL
Groveland,28.55805,-81.85119,US,FL
Gulf Breeze,30.35714,-87.16386,US,FL
Gulf Gate Estates,27.25173,-82.51471,US,FL
Gulfport,27.74836,-82.70343,US,FL
Haines City,28.1145,-81.62009,US,FL
Hallandale Beach,25.9812,-80.14838,US,FL
Harbor Bluffs,27.90947,-82.8276,US,FL
Harbour Heights,26.99089,-82.00231,US,FL
Harlem,26.73757,-80.9509,US,FL
Harlem Heights,26.51619,-81.92787,US,FL
Havana,30.62381,-84.41463,US,FL
Haverhill,26.69118,-80.12004,US,FL
Hawthorne,29.59191,-82.08732,US,FL
Hawthorne,28.76138,-81.87091,US,FL
Heathrow,28.76333,-81.37225,US,FL
Hernando,28.89998,-82.37454,US,FL
Hernando Beach,28.46944,-82.65927,US,FL
Hialeah,25.8576,-80.27811,US,FL
Hialeah Gardens,25.8651,-80.3245,US,FL
High Springs,29.82691,-82.59678,US,FL
Highland Beach,26.39952,-80.0656,US,FL
Highland City,27.9653,-81.87786,US,FL
Hiland Park,30.20103,-85.62687,US,FL
Hill 'n Dale,28.51972,-82.29926,US,FL
Hilliard,30.69107,-81.91733,US,FL
Hillsboro Beach,26.29397,-80.07893,US,FL
Hobe Sound,27.0595,-80.13643,US,FL
Holden Heights,28.49667,-81.38785,US,FL
Holiday,28.18779,-82.73955,US,FL
Holley,30.44686,-86.90691,US,FL
Holly Hill,29.24359,-81.03756,US,FL
Hollywood,26.0112,-80.14949,US,FL
Holmes Beach,27.49532,-82.71093,US,FL
Homestead,25.46872,-80.47756,US,FL
Homosassa,28.78137,-82.6151,US,FL
Homosassa Springs,28.80359,-82.57593,US,FL
Howie In The Hills,28.71694,-81.77341,US,FL
Hudson,28.36445,-82.69343,US,FL
Hunters Creek,28.36056,-81.42229,US,FL
Hypoluxo,26.56646,-80.05337,US,FL
Immokalee,26.41869,-81.4173,US,FL
Indialantic,28.08946,-80.56561,US,FL
Indian Harbour Beach,28.1489,-80.58839,US,FL
Indian River Estates,27.36449,-80.30977,US,FL
Indian River Shores,27.7167,-80.38422,US,FL
Indian Rocks Beach,27.8753,-82.85122,US,FL
Indian Shores,27.8628,-82.84844,US,FL
Indiantown,27.02728,-80.48561,US,FL
Inglis,29.03025,-82.66872,US,FL
Interlachen,29.62421,-81.89256,US,FL
Inverness,28.83582,-82.33037,US,FL
Inwood,28.03697,-81.76508,US,FL
Iona,26.52036,-81.96398,US,FL
Islamorada,24.9243,-80.62784,US,FL
Ives Estates,25.96231,-80.17671,US,FL
Jacksonville,30.33218,-81.65565,US,FL
Jacksonville Beach,30.29469,-81.39314,US,FL
Jan-Phyl Village,28.01474,-81.77175,US,FL
Jasmine Estates,28.29306,-82.6901,US,FL
Jasper,30.51827,-82.94819,US,FL
Jensen Beach,27.25449,-80.22977,US,FL
June Park,28.07224,-80.68006,US,FL
Juno Beach,26.87978,-80.05337,US,FL
Jupiter,26.93422,-80.09421,US,FL
Kathleen,28.12085,-82.02314,US,FL
Kendale Lakes,25.70816,-80.407,US,FL
Kendall,25.67927,-80.31727,US,FL
Kendall Green,26.25397,-80.12393,US,FL
Kenneth City,27.81558,-82.7201,US,FL
Kensington Park,27.35949,-82.49649,US,FL
Key Biscayne,25.69371,-80.16282,US,FL
Key Largo,25.08652,-80.44728,US,FL
Key West,24.55524,-81.78163,US,FL
Keystone,28.15585,-82.62121,US,FL
Keystone Heights,29.78608,-82.03149,US,FL
Kings Point,26.44535,-80.13977,US,FL
Kissimmee,28.30468,-81.41667,US,FL
LaBelle,26.76173,-81.43841,US,FL
Lacoochee,28.46583,-82.17203,US,FL
Lady Lake,28.91749,-81.92286,US,FL
Laguna Beach,30.23965,-85.9241,US,FL
Lake Alfred,28.09196,-81.72341,US,FL
Lake Belvedere Estates,26.68923,-80.13338,US,FL
Lake Butler,30.02274,-82.33956,US,FL
Lake Butler,28.50167,-81.54091,US,FL
Lake City,30.18968,-82.63929,US,FL
Lake Clarke Shores,26.64534,-80.07588,US,FL
Lake Forest,25.97759,-80.1831,US,FL
Lake Hamilton,28.04446,-81.62785,US,FL
Lake Helen,28.98082,-81.23339,US,FL
Lake Lorraine,30.44159,-86.56523,US,FL
Lake Lucerne,25.96509,-80.24144,US,FL
Lake Magdalene,28.07418,-82.47176,US,FL
Lake Panasoffkee,28.75582,-82.09481,US,FL
Lake Park,26.80034,-80.06643,US,FL
Lake Placid,27.2931,-81.36285,US,FL
Lake Sarasota,27.29255,-82.4376,US,FL
Lake Mary,28.75888,-81.31784,US,FL
Lake Wales,27.90141,-81.58591,US,FL
Lake Worth,26.61708,-80.07231,US,FL
Lake Worth Corridor,26.61649,-80.10102,US,FL
Lakeland,28.03947,-81.9498,US,FL
Lakeland Highlands,27.95975,-81.95008,US,FL
Lakes by the Bay,25.57233,-80.32533,US,FL
Lakeside,30.12996,-81.76815,US,FL
Lakewood Park,27.54309,-80.40227,US,FL
Lakewood Park,27.48143,-80.37422,US,FL
Land O' Lakes,28.2189,-82.45759,US,FL
Lantana,26.58674,-80.05199,US,FL
Largo,27.90979,-82.78842,US,FL
Lauderdale Lakes,26.16647,-80.20838,US,FL
Lauderdale-by-the-Sea,26.19203,-80.09643,US,FL
Lauderhill,26.14036,-80.21338,US,FL
Laurel,27.14378,-82.46158,US,FL
Lealman,27.82114,-82.67927,US,FL
Lecanto,28.85165,-82.4876,US,FL
Leesburg,28.81082,-81.87786,US,FL
Lehigh Acres,26.62535,-81.6248,US,FL
Leisure City,25.49539,-80.42922,US,FL
Lely,26.10065,-81.72842,US,FL
Lely Resort,26.08093,-81.69786,US,FL
Lighthouse Point,26.27564,-80.08727,US,FL
Limestone Creek,26.94284,-80.14115,US,FL
Live Oak,30.29495,-82.98402,US,FL
Lochmoor Waterway Estates,26.64424,-81.90981,US,FL
Lockhart,28.61944,-81.44257,US,FL
Longboat Key,27.41254,-82.65899,US,FL
Longwood,28.70305,-81.3384,US,FL
Loughman,28.24196,-81.56674,US,FL
Lower Grand Lagoon,30.14409,-85.75076,US,FL
Loxahatchee Groves,26.68368,-80.27977,US,FL
Lutz,28.15112,-82.46148,US,FL
Lynn Haven,30.24548,-85.64826,US,FL
Macclenny,30.28218,-82.12206,US,FL
Madeira Beach,27.79808,-82.79732,US,FL
Madison,30.46938,-83.41293,US,FL
Maitland,28.62778,-81.36312,US,FL
Malabar,28.00363,-80.56561,US,FL
Malone,30.95769,-85.16215,US,FL
Manasota Key,26.92534,-82.35204,US,FL
Manatee Road,29.51302,-82.91429,US,FL
Mango,27.97974,-82.30648,US,FL
Mangonia Park,26.76034,-80.07365,US,FL
Marathon,24.71375,-81.09035,US,FL
Marco,25.9726,-81.72898,US,FL
Margate,26.24453,-80.20644,US,FL
Marianna,30.77436,-85.22687,US,FL
Mary Esther,30.41015,-86.66509,US,FL
Masaryktown,28.44167,-82.45704,US,FL
Mascotte,28.57833,-81.88675,US,FL
Mayo,30.053,-83.17486,US,FL
McGregor,26.56091,-81.91453,US,FL
Meadow Woods,28.38556,-81.36646,US,FL
Medulla,27.9678,-81.97342,US,FL
Melbourne,28.08363,-80.60811,US,FL
Melbourne Beach,28.06835,-80.56033,US,FL
Melrose Park,26.11342,-80.19338,US,FL
Memphis,27.53587,-82.56121,US,FL
Merritt Island,28.53917,-80.672,US,FL
Mexico Beach,29.94809,-85.41995,US,FL
Miami,25.77427,-80.19366,US,FL
Miami Beach,25.79065,-80.13005,US,FL
Miami Gardens,25.97981,-80.20255,US,FL
Miami Gardens,25.94204,-80.2456,US,FL
Miami Lakes,25.90871,-80.30866,US,FL
Miami Shores,25.86315,-80.19283,US,FL
Miami Springs,25.82232,-80.2895,US,FL
Micco,27.88058,-80.50033,US,FL
Midway,30.49548,-84.45435,US,FL
Midway,28.79027,-81.2309,US,FL
Middleburg,30.06885,-81.86038,US,FL
Milton,30.63241,-87.03969,US,FL
Mims,28.66527,-80.84478,US,FL
Minneola,28.57444,-81.74619,US,FL
Miramar,25.98731,-80.23227,US,FL
Miramar Beach,30.37437,-86.35856,US,FL
Molino,30.72408,-87.31414,US,FL
Monticello,30.54515,-83.8713,US,FL
Montverde,28.60028,-81.67396,US,FL
Moore Haven,26.83312,-81.09312,US,FL
Mount Dora,28.80249,-81.64452,US,FL
Mount Plymouth,28.80805,-81.53313,US,FL
Mulberry,27.8953,-81.97342,US,FL
Myrtle Grove,30.42103,-87.30747,US,FL
Naples,26.14234,-81.79596,US,FL
Naples Manor,26.0887,-81.7262,US,FL
Naples Park,26.26175,-81.80925,US,FL
Naranja,25.51816,-80.42283,US,FL
Navarre,30.40159,-86.86357,US,FL
Neptune Beach,30.31191,-81.39647,US,FL
New Port Richey,28.24418,-82.71927,US,FL
New Smyrna Beach,29.02582,-80.927,US,FL
Newberry,29.64635,-82.6065,US,FL
Niceville,30.51686,-86.48217,US,FL
Nocatee,27.16033,-81.88231,US,FL
Nokomis,27.11922,-82.44426,US,FL
Norland,25.94898,-80.21227,US,FL
North Andrews Gardens,26.19147,-80.14421,US,FL
North Bay Village,25.84621,-80.15394,US,FL
North Brooksville,28.57305,-82.40815,US,FL
North DeLand,29.04943,-81.29812,US,FL
North Fort Myers,26.66729,-81.88009,US,FL
North Key Largo,25.26734,-80.32339,US,FL
North Lauderdale,26.2173,-80.22588,US,FL
North Miami,25.89009,-80.18671,US,FL
North Miami Beach,25.93315,-80.16255,US,FL
North Palm Beach,26.81756,-80.08199,US,FL
North Port,27.04422,-82.23593,US,FL
North Redington Beach,27.81614,-82.82066,US,FL
North River Shores,27.21755,-80.26977,US,FL
North Sarasota,27.37393,-82.51843,US,FL
Oak Hill,28.86443,-80.8545,US,FL
Oak Ridge,28.47112,-81.42452,US,FL
Oakland,28.555,-81.63313,US,FL
Oakland Park,26.17231,-80.13199,US,FL
Ocala,29.1872,-82.14009,US,FL
Ocean City,30.44103,-86.61356,US,FL
Ocean Ridge,26.52702,-80.04837,US,FL
Ocoee,28.56917,-81.54396,US,FL
Odessa,28.1939,-82.59176,US,FL
Ojus,25.94843,-80.1506,US,FL
Okeechobee,27.24393,-80.82978,US,FL
Oldsmar,28.03418,-82.6651,US,FL
Olga,26.71896,-81.7123,US,FL
Olympia Heights,25.72677,-80.35533,US,FL
Opa-locka,25.90232,-80.25033,US,FL
Orange City,28.94888,-81.29867,US,FL
Orange Park,30.16607,-81.70648,US,FL
Orangetree,26.29286,-81.58842,US,FL
Oriole Beach,30.37381,-87.09136,US,FL
Orlando,28.53834,-81.37924,US,FL
Orlovista,28.53834,-81.46035,US,FL
Ormond Beach,29.28581,-81.05589,US,FL
Ormond-by-the-Sea,29.34914,-81.06645,US,FL
Osprey,27.19616,-82.49037,US,FL
Oviedo,28.67,-81.20812,US,FL
Pace,30.59936,-87.16108,US,FL
Pahokee,26.82006,-80.66534,US,FL
Palatka,29.64858,-81.63758,US,FL
Palm Aire,26.20619,-80.19171,US,FL
Palm Bay,28.03446,-80.58866,US,FL
Palm Beach,26.70562,-80.03643,US,FL
Palm Beach Gardens,26.82339,-80.13865,US,FL
Palm Beach Shores,26.77812,-80.0356,US,FL
Palm City,27.16783,-80.26616,US,FL
Palm Coast,29.58497,-81.20784,US,FL
Palm Harbor,28.07807,-82.76371,US,FL
Palm Springs,26.6359,-80.09615,US,FL
Palm Springs North,25.9351,-80.33383,US,FL
Palm Valley,30.17746,-81.38758,US,FL
Palmetto,27.52143,-82.57232,US,FL
Palmetto Bay,25.62177,-80.32477,US,FL
Palmetto Estates,25.62149,-80.362,US,FL
Palmona Park,26.68646,-81.89648,US,FL
Panama City,30.15946,-85.65983,US,FL
Panama City Beach,30.17659,-85.80549,US,FL
Paradise Heights,28.62361,-81.54396,US,FL
Parker,30.13104,-85.60326,US,FL
Parkland,26.31008,-80.23727,US,FL
Pebble Creek,28.14835,-82.34565,US,FL
Pelican Bay,26.2312,-81.80564,US,FL
Pembroke Park,25.98787,-80.17477,US,FL
Pembroke Pines,26.00315,-80.22394,US,FL
Pensacola,30.42131,-87.21691,US,FL
Perry,30.11766,-83.58274,US,FL
Pierson,29.23942,-81.46563,US,FL
Pine Castle,28.47195,-81.36785,US,FL
Pine Hills,28.55778,-81.4534,US,FL
Pine Island Center,26.61369,-82.11815,US,FL
Pine Island Ridge,26.09481,-80.27394,US,FL
Pine Manor,26.57285,-81.87814,US,FL
Pine Ridge,28.93831,-82.47343,US,FL
Pine Ridge,26.23064,-81.79592,US,FL
Pinecrest,25.66705,-80.30811,US,FL
Pinellas Park,27.8428,-82.69954,US,FL
Pinewood,25.86898,-80.21699,US,FL
Placid Lakes,27.24144,-81.40702,US,FL
Plant City,28.01888,-82.11469,US,FL
Plantation,26.13421,-80.23184,US,FL
Plantation,24.97624,-80.55228,US,FL
Plantation,27.06811,-82.37287,US,FL
Plantation Mobile Home Park,26.70312,-80.13227,US,FL
Poinciana,28.14029,-81.45841,US,FL
Point Baker,30.69019,-87.05358,US,FL
Polk City,28.18251,-81.82397,US,FL
Pompano Beach,26.23786,-80.12477,US,FL
Pompano Beach Highlands,26.28286,-80.10699,US,FL
Ponce Inlet,29.09637,-80.937,US,FL
Ponte Vedra Beach,30.23969,-81.38564,US,FL
Port Charlotte,26.97617,-82.09064,US,FL
Port LaBelle,26.75645,-81.40508,US,FL
Port Orange,29.13832,-80.99561,US,FL
Port Richey,28.27168,-82.71955,US,FL
Port Saint Joe,29.81188,-85.30297,US,FL
Port Saint John,28.47695,-80.78867,US,FL
Port Saint Lucie,27.29393,-80.35033,US,FL
Port Salerno,27.14422,-80.2006,US,FL
Pretty Bayou,30.19659,-85.6966,US,FL
Princeton,25.53844,-80.40894,US,FL
Progress Village,27.9003,-82.36454,US,FL
Punta Gorda,26.92978,-82.04537,US,FL
Punta Gorda Isles,26.91756,-82.07842,US,FL
Punta Rassa,26.48786,-82.01231,US,FL
Quincy,30.58714,-84.58325,US,FL
Redington Beach,27.80864,-82.81121,US,FL
Redington Shores,27.82614,-82.82899,US,FL
Richmond Heights,25.63149,-80.36894,US,FL
Richmond West,25.6105,-80.42971,US,FL
Ridge Manor,28.5075,-82.17036,US,FL
Ridge Wood Heights,27.28727,-82.51315,US,FL
Ridgecrest,27.8975,-82.80529,US,FL
River Park,27.31421,-80.34727,US,FL
Riverview,27.86614,-82.32648,US,FL
Riviera Beach,26.77534,-80.0581,US,FL
Rock Island,26.15509,-80.17699,US,FL
Rockledge,28.35084,-80.72533,US,FL
Roseland,27.83586,-80.49311,US,FL
Rotonda,26.88368,-82.29009,US,FL
Royal Palm Beach,26.7084,-80.2306,US,FL
Royal Palm Estates,26.68173,-80.12504,US,FL
Ruskin,27.72086,-82.43315,US,FL
Safety Harbor,27.99085,-82.69316,US,FL
Saint Augustine,29.89469,-81.31452,US,FL
Saint Augustine Beach,29.85053,-81.26535,US,FL
Saint Augustine Shores,29.8108,-81.31035,US,FL
Saint Cloud,28.2489,-81.28118,US,FL
Saint George,28.05641,-82.72788,US,FL
Saint James City,26.49758,-82.07843,US,FL
Saint Leo,28.33723,-82.25842,US,FL
Saint Pete Beach,27.72531,-82.74121,US,FL
St. Petersburg,27.77086,-82.67927,US,FL
Samoset,27.46948,-82.54149,US,FL
San Antonio,28.33611,-82.27453,US,FL
San Carlos Park,26.4673,-81.80147,US,FL
Sanibel,26.44897,-82.02231,US,FL
Sanford,28.80055,-81.27312,US,FL
Sarasota,27.33643,-82.53065,US,FL
Sarasota Springs,27.30894,-82.47954,US,FL
Satellite Beach,28.17612,-80.59005,US,FL
Sawgrass,30.19274,-81.37064,US,FL
Schall Circle,26.71562,-80.11504,US,FL
Scott Lake,25.94148,-80.23199,US,FL
Seaside,30.32103,-86.14161,US,FL
Sebastian,27.81641,-80.47061,US,FL
Sebring,27.49559,-81.44091,US,FL
Seffner,27.98363,-82.27565,US,FL
Seminole,27.83975,-82.79121,US,FL
Seminole Manor,26.58368,-80.10032,US,FL
Sewall's Point,27.19949,-80.20227,US,FL
Shady Hills,28.41,-82.54288,US,FL
Sharpes,28.43223,-80.76005,US,FL
Siesta Key,27.26785,-82.54526,US,FL
Silver Lake,28.84193,-81.79841,US,FL
Silver Springs Shores,29.10442,-82.02064,US,FL
Sky Lake,28.45723,-81.39146,US,FL
Sneads,30.70801,-84.92552,US,FL
South Bay,26.66396,-80.71617,US,FL
South Beach,27.59115,-80.34422,US,FL
South Bradenton,27.4631,-82.58176,US,FL
South Apopka,28.66194,-81.50952,US,FL
South Brooksville,28.53582,-82.38403,US,FL
South Daytona,29.16582,-81.0045,US,FL
South Gate Ridge,27.28644,-82.49676,US,FL
South Highpoint,27.91697,-82.71288,US,FL
South Miami,25.7076,-80.29338,US,FL
South Miami Heights,25.59761,-80.38061,US,FL
South Palm Beach,26.58896,-80.03865,US,FL
South Pasadena,27.75503,-82.7376,US,FL
South Patrick Shores,28.20223,-80.6095,US,FL
South Sarasota,27.28616,-82.53288,US,FL
South Venice,27.05311,-82.42426,US,FL
Southchase,28.39306,-81.3834,US,FL
Southgate,27.3081,-82.50982,US,FL
Southwest Ranches,26.0587,-80.33727,US,FL
Spring Hill,28.47688,-82.52546,US,FL
Springfield,30.15326,-85.61132,US,FL
Starke,29.94413,-82.10983,US,FL
Steinhatchee,29.67106,-83.38764,US,FL
Stock Island,24.56709,-81.73842,US,FL
Stuart,27.19755,-80.25283,US,FL
Sugarmill Woods,28.73221,-82.50621,US,FL
Sun City Center,27.71809,-82.35176,US,FL
Suncoast Estates,26.71174,-81.86897,US,FL
Sunny Isles Beach,25.95065,-80.12282,US,FL
Sunrise,26.13397,-80.1131,US,FL
Sunset,25.70594,-80.35228,US,FL
Sunshine Ranches,26.04592,-80.32894,US,FL
Surfside,25.87843,-80.1256,US,FL
Sweetwater,25.76343,-80.37311,US,FL
Taft,28.42973,-81.36507,US,FL
Tallahassee,30.43826,-84.28073,US,FL
Tamarac,26.21286,-80.24977,US,FL
Tamiami,25.75871,-80.39839,US,FL
Tampa,27.94752,-82.45843,US,FL
Tangelo Park,28.45584,-81.4459,US,FL
Tangerine,28.76499,-81.63063,US,FL
Tarpon Springs,28.14612,-82.75677,US,FL
Tavares,28.80416,-81.72563,US,FL
Tavernier,25.01152,-80.51506,US,FL
Taylor Creek,27.21671,-80.7895,US,FL
Tedder,26.28425,-80.12227,US,FL
Temple Terrace,28.0353,-82.38926,US,FL
Tequesta,26.96811,-80.12865,US,FL
Terra Mar,26.21619,-80.09532,US,FL
The Crossings,25.67066,-80.40117,US,FL
The Hammocks,25.67149,-80.4445,US,FL
The Meadows,27.36171,-82.46898,US,FL
The Villages,28.93408,-81.95994,US,FL
Thonotosassa,28.06141,-82.30231,US,FL
Three Lakes,25.64205,-80.39839,US,FL
Three Oaks,26.47008,-81.79397,US,FL
Tice,26.67479,-81.81508,US,FL
Tierra Verde,27.69197,-82.72343,US,FL
Tiger Point,30.37853,-87.05552,US,FL
Timber Pines,28.47028,-82.60316,US,FL
Titusville,28.61222,-80.80755,US,FL
Town 'n' Country,28.01057,-82.57732,US,FL
Treasure Island,27.76919,-82.76899,US,FL
Trenton,29.61329,-82.81762,US,FL
Twin Lakes,26.18092,-80.16005,US,FL
Umatilla,28.92943,-81.66563,US,FL
Union Park,28.56806,-81.28618,US,FL
University Park,25.74649,-80.36755,US,FL
Upper Grand Lagoon,30.16326,-85.74076,US,FL
Valparaiso,30.50853,-86.50273,US,FL
Valrico,27.93789,-82.23644,US,FL
Vamo,27.222,-82.49787,US,FL
Venice,27.09978,-82.45426,US,FL
Venice Gardens,27.07311,-82.4076,US,FL
Vero Beach,27.63864,-80.39727,US,FL
Villages of Oriole,26.4623,-80.15282,US,FL
Villano Beach,29.93858,-81.30202,US,FL
Vineyards,26.22373,-81.72798,US,FL
Virginia Gardens,25.81038,-80.30227,US,FL
Wabasso Beach,27.76475,-80.39894,US,FL
Wahneta,27.9528,-81.72702,US,FL
Waldo,29.78969,-82.16732,US,FL
Wallace,30.67741,-87.17997,US,FL
Warm Mineral Springs,27.05978,-82.26009,US,FL
Warrington,30.38409,-87.27497,US,FL
Washington Park,26.13259,-80.18116,US,FL
Watertown,30.19245,-82.61457,US,FL
Wauchula,27.54726,-81.81147,US,FL
Wedgefield,28.48778,-81.07729,US,FL
Weeki Wachee Gardens,28.53361,-82.62954,US,FL
Wekiwa Springs,28.69861,-81.42563,US,FL
Wellborn,30.23106,-82.81957,US,FL
Wellington,26.65868,-80.24144,US,FL
Wesley Chapel,28.23973,-82.32787,US,FL
West Bradenton,27.50254,-82.61399,US,FL
Westchase,28.05502,-82.60982,US,FL
West DeLand,29.01582,-81.33312,US,FL
West Little River,25.85704,-80.23699,US,FL
West Melbourne,28.07168,-80.65339,US,FL
West Miami,25.76343,-80.29616,US,FL
West Palm Beach,26.71534,-80.05337,US,FL
West Park,25.98454,-80.19894,US,FL
West Pensacola,30.42659,-87.27969,US,FL
West Perrine,25.60594,-80.36283,US,FL
West Samoset,27.46948,-82.55676,US,FL
West Vero Corridor,27.63775,-80.48576,US,FL
West and East Lealman,27.81993,-82.68944,US,FL
Westchester,25.75482,-80.32727,US,FL
Weston,26.10037,-80.39977,US,FL
Westview,25.88204,-80.24199,US,FL
